season,batter_id,batter_name,batter_stance,pitches_seen,qualified_300,swing_pct,expected_swing_pct,decision_value,decision_value_per_100,decision_capture_pct,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,in_zone_pitches,in_zone_decision_value_per_100,out_zone_pitches,out_zone_decision_value_per_100,seager_a_hittable_swings,seager_b_avoid_swings,seager_c_hittable_takes,seager_d_avoid_takes,hittable_pitches,avoid_pitches,selection_tendency_pct,hittable_pitches_taken_pct,hittable_avoidance_pct,seager_raw,seager_correct_pct,heart_pitches,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_pitches,shadow_decision_value_per_100,shadow_swing_decision_value_per_100,shadow_take_decision_value_per_100,chase_pitches,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,seager_plus,selection_tendency_plus,hittable_avoidance_plus,za_with_contact_plus,z_za_with_contact_plus,o_za_with_contact_plus,zone_awareness_raw,zone_awareness_plus,z_zone_awareness_raw,z_zone_awareness_plus,o_zone_awareness_raw,o_zone_awareness_plus,terminal_plate_appearances,walks,strikeouts,hit_by_pitch,bb_pct,k_pct,hbp_pct,z_swing_pct,o_swing_pct,heart_swing_pct,shadow_in_swing_pct,shadow_out_swing_pct,chase_swing_pct,waste_swing_pct,shadow_in_pitches,shadow_out_pitches,heart_vs_chase_residual,zone_vs_out_residual,out_zone_take_pct,bb_vs_oza_residual,bb_vs_oza_residual_z,bb_vs_oza_residual_outlier,k_vs_zza_residual,k_vs_zza_residual_z,k_vs_zza_residual_outlier,za_with_contact_value,za_with_contact_per_100
2022,78756,오선진,,1210,True,42.231405,46.112614,55.985972,4.62694,50.249888,511,2.102599,699,6.472345,595,4.086662,615,5.149648,312,199,174,525,486,724,62.724014,24.892704,75.107296,37.83131,69.173554,311,5.272927,10.554019,-3.36479,504,1.746577,0.638013,2.786921,252,5.542331,-13.844589,11.868589,143,11.760662,-21.650667,14.821242,102.537,112.927,90.083,94.076,99.523,93.521,37.83131,102.537,62.724014,112.927,75.107296,90.083,297,17,50,3,5.7239,16.835,1.0101,58.3193,26.6667,62.0579,54.2254,40.9091,24.6032,8.3916,284,220,-9.602054,-7.246429,73.3333,-3.615528,-1.726998,True,-2.106726,-0.306013,False,55.985972,4.62694
2022,68904,오영수,,989,True,48.028311,45.708213,45.995116,4.650669,49.551031,475,1.3856,514,7.667999,492,3.575916,497,5.714609,277,198,130,384,407,582,58.093797,25.291829,74.708171,32.801968,66.835187,253,6.244144,9.891976,-4.528359,426,1.199038,-1.134628,3.55472,218,4.76218,-13.2797,13.117145,92,15.986929,-17.437954,17.113611,87.429,94.608,88.449,94.457,87.359,98.54,32.801968,87.429,58.093797,94.608,74.708171,88.449,261,22,58,3,8.4291,22.2222,1.1494,65.0407,31.1871,74.7036,54.8117,44.385,31.6514,3.2609,239,187,1.925275,-2.588699,68.8129,2.701653,1.290475,False,1.70414,0.247535,False,45.995116,4.650669
2022,64504,오윤석,,1301,True,44.3505,44.428596,74.073134,5.693554,60.396018,577,3.725838,724,7.261747,651,4.588997,650,6.799809,362,215,165,559,527,774,60.694897,22.790055,77.209945,37.904842,70.791699,355,6.218803,10.179894,-4.316882,552,1.908357,0.742161,3.024927,264,8.94426,-13.03115,12.984582,130,13.730315,-17.838777,15.800419,102.758,104.899,98.69,111.17,111.485,108.182,37.904842,102.758,60.694897,104.899,77.209945,98.69,339,34,69,6,10.0295,20.354,1.7699,64.3625,24.3077,72.6761,54.3919,42.5781,15.5303,6.1538,296,256,2.455785,-0.126289,75.6923,0.697806,0.333315,False,0.835463,0.121355,False,74.073134,5.693554
2022,77248,오재원,,115,False,56.521739,54.548613,7.497177,6.519284,68.401802,65,4.845278,50,8.695492,71,5.98713,44,7.377988,49,16,15,35,64,51,41.666667,30.0,70.0,11.666667,73.043478,39,8.188526,10.482917,-2.300117,49,1.757744,1.299103,2.422772,19,8.103179,-14.546061,14.142977,8,23.784416,,23.784416,23.936,29.614,69.176,124.403,144.781,113.319,11.666667,23.936,41.666667,29.614,70.0,69.176,32,1,9,0,3.125,28.125,0.0,76.0563,25.0,82.0513,68.75,41.1765,21.0526,0.0,32,17,10.954736,11.25146,75.0,,,,,,,7.497177,6.519284
2022,75334,오재일,,2098,True,51.429933,46.461588,114.300975,5.448092,50.376824,1079,1.367531,1019,9.768922,991,5.157642,1107,5.708106,645,434,153,866,798,1300,57.313038,15.01472,84.98528,42.298317,72.020972,505,7.568319,10.148396,-4.657732,905,1.953592,-0.480743,5.332114,473,5.76941,-17.542101,14.142797,215,14.470537,-28.243775,16.77376,115.957,91.519,130.519,107.236,125.027,98.482,42.298317,115.957,57.313038,91.519,84.98528,130.519,519,48,128,2,9.2486,24.6628,0.3854,76.0848,29.3586,82.5743,69.3416,45.1074,26.4271,5.1163,486,419,10.624939,9.290155,70.6414,0.406875,0.194348,False,2.847723,0.413647,False,114.300975,5.448092
2022,61743,오준혁,,230,False,45.652174,46.838505,13.914554,6.049806,63.708611,105,2.734576,125,8.834599,113,3.084502,117,8.913732,72,33,24,101,96,134,58.381503,19.2,80.8,39.181503,75.217391,61,5.106304,6.826146,-1.916386,100,3.27717,0.935959,5.271535,57,8.788414,-9.040479,12.581795,12,20.942858,,20.942858,106.594,95.746,113.386,116.879,75.657,126.963,39.181503,106.594,58.381503,95.746,80.8,113.386,67,5,15,0,7.4627,22.3881,0.0,69.0265,23.0769,80.3279,55.7692,35.4167,17.5439,0.0,52,48,9.788078,5.099601,76.9231,,,,,,,13.914554,6.049806
2022,79109,오지환,,2323,True,44.511408,46.409093,142.540321,6.136045,64.829909,1034,3.699767,1289,8.090359,1174,4.459632,1149,7.848933,710,324,245,1044,955,1368,59.521095,19.006982,80.993018,40.514112,75.505811,645,6.313637,9.56037,-4.308124,954,2.231022,-0.093258,4.535892,508,9.792871,-13.182506,13.045565,216,14.252607,-11.234213,14.490802,110.597,100.255,114.176,118.261,108.405,117.503,40.514112,110.597,59.521095,100.255,80.993018,114.176,572,61,106,7,10.6643,18.5315,1.2238,69.5911,18.886,76.5891,61.0586,35.7647,12.4016,0.9259,529,425,6.865231,7.577447,81.114,-0.842369,-0.402367,False,-2.368754,-0.344074,False,142.540321,6.136045
2022,60558,오태곤,,1048,True,53.244275,43.697088,42.988146,4.101922,43.809145,558,0.541244,490,8.156735,480,4.102279,568,4.101621,311,247,91,399,402,646,56.197183,18.571429,81.428571,37.625755,67.748092,254,6.522686,9.320265,-4.891435,432,0.849997,-1.001296,3.759173,250,2.690051,-15.17444,10.79139,112,14.306615,-12.614258,17.537119,101.92,87.104,115.959,85.663,99.894,84.209,37.625755,101.92,56.197183,87.104,81.428571,115.959,297,15,68,9,5.0505,22.8956,3.0303,75.0,34.8592,80.315,69.0265,52.4272,31.2,10.7143,226,206,7.6083,5.694199,65.1408,-1.58453,-0.756869,False,1.367168,0.198588,False,42.988146,4.101922
2022,51996,오태양,,10,False,60.0,41.297486,0.286948,2.869477,43.613495,6,-0.434569,4,7.825547,5,-0.203335,5,5.942289,3,3,1,3,4,6,50.0,25.0,75.0,25.0,60.0,1,6.188652,6.188652,,6,-2.592648,-1.759214,-6.75982,2,8.065658,,8.065658,1,21.93069,,21.93069,63.991,62.585,89.643,65.912,-2.642,100.563,25.0,63.991,50.0,62.585,75.0,89.643,4,0,1,1,0.0,25.0,25.0,80.0,40.0,100.0,75.0,100.0,0.0,0.0,4,2,32.243951,8.347301,60.0,,,,,,,0.286948,2.869477
2022,67760,원혁재,,93,False,44.086022,44.956862,3.91454,4.209182,38.577595,41,-1.382297,52,8.617849,42,1.995765,51,6.031997,20,21,15,37,35,58,64.912281,28.846154,71.153846,36.066127,61.290323,20,2.050136,8.795701,-6.194443,39,1.824602,-1.680949,5.514656,23,4.615895,-12.029036,13.493191,11,15.738743,-11.787806,21.855754,97.235,121.585,73.899,87.382,49.729,101.36,36.066127,97.235,64.912281,121.585,71.153846,73.899,24,2,12,0,8.3333,50.0,0.0,57.1429,33.3333,55.0,59.0909,41.1765,34.7826,18.1818,22,17,-18.275167,-11.466291,66.6667,,,,,,,3.91454,4.209182
2022,61102,유강남,,1847,True,51.055766,43.391336,69.200062,3.74662,38.197387,943,-0.160488,904,7.822286,821,4.006671,1026,3.538528,491,452,180,724,671,1176,59.588477,19.911504,80.088496,39.676973,65.78235,433,5.087349,9.308609,-5.197785,756,1.244967,-0.549048,4.032963,426,3.674263,-15.42376,13.529115,232,9.529108,-16.776652,13.586216,108.082,100.522,110.473,79.969,97.618,79.206,39.676973,108.082,59.588477,100.522,80.088496,110.473,473,34,97,11,7.1882,20.5074,2.3256,69.5493,36.2573,70.9007,68.0412,53.2609,34.0376,13.3621,388,368,-2.256255,-0.394767,63.7427,1.114052,0.532139,False,0.41938,0.060917,False,69.200062,3.74662
2022,69766,유로결,,245,False,40.0,45.366517,12.848345,5.244223,65.845673,98,4.252227,147,5.905553,131,3.870184,114,6.823162,65,33,36,111,101,144,63.068182,24.489796,75.510204,38.578386,71.836735,73,5.42321,9.980716,-3.3272,104,3.116931,1.391364,4.239919,50,7.439948,-13.258934,11.382592,18,10.710108,-13.33052,12.124263,104.782,114.289,91.732,103.969,94.367,108.389,38.578386,104.782,63.068182,114.289,75.510204,91.732,65,4,8,1,6.1538,12.3077,1.5385,59.542,17.5439,65.7534,51.7241,23.913,16.0,5.5556,58,46,-4.541444,-1.858953,82.4561,,,,,,,12.848345,5.244223
2022,52705,유상빈,,155,False,60.645161,44.644809,3.549252,2.28984,21.882607,94,0.403388,61,5.196832,79,4.86701,76,-0.38906,57,37,14,47,71,84,45.192308,22.95082,77.04918,22.241488,67.096774,47,6.55232,10.729478,-13.811326,58,-0.603174,-1.931947,2.349657,36,0.271843,-20.235195,10.525361,14,5.154563,-20.143666,12.05408,55.704,43.563,98.032,56.622,118.106,44.311,22.241488,55.704,45.192308,43.563,77.04918,98.032,49,0,10,0,0.0,20.4082,0.0,81.0127,39.4737,82.9787,78.125,57.6923,33.3333,21.4286,32,26,9.9335,9.60027,60.5263,,,,,,,3.549252,2.28984
2022,51013,유준규,,58,False,36.206897,49.270814,2.412762,4.159934,47.25449,21,6.682998,37,2.727925,36,2.33206,22,7.151001,14,7,12,25,26,32,64.102564,32.432432,67.567568,31.670132,67.241379,21,4.1465,13.480695,-8.299093,23,0.090532,-1.650352,0.852168,10,10.199492,-4.936461,13.983481,4,12.530634,,12.530634,84.029,118.382,59.218,86.592,57.738,111.302,31.670132,84.029,64.102564,118.382,67.567568,59.218,16,1,6,0,6.25,37.5,0.0,47.2222,18.1818,57.1429,33.3333,25.0,20.0,0.0,15,8,-13.786643,-14.469969,81.8182,,,,,,,2.412762,4.159934
2022,52591,윤동희,,51,False,56.862745,47.471798,1.981126,3.884561,37.776133,29,1.194577,22,7.43045,22,5.961492,29,2.308959,14,15,5,17,19,32,54.83871,22.727273,77.272727,32.111437,60.784314,9,12.080184,17.574307,-7.149247,24,1.590773,1.008091,3.005855,16,0.753479,-21.102996,10.68824,2,19.57839,,19.57839,85.354,81.729,98.947,82.179,144.171,68.282,32.111437,85.354,54.83871,81.729,77.272727,98.947,13,0,2,0,0.0,15.3846,0.0,77.2727,41.3793,77.7778,76.9231,63.6364,31.25,0.0,13,11,5.063167,4.990318,58.6207,,,,,,,1.981126,3.884561
2022,68463,윤정빈,,37,False,54.054054,48.951832,-0.164709,-0.44516,-3.297539,20,-5.990672,17,6.078973,14,-0.219745,23,-0.582368,9,11,6,11,15,22,55.0,35.294118,64.705882,19.705882,54.054054,8,1.812993,6.848117,-6.578879,17,-7.907655,-9.144207,-4.939931,7,7.95808,-19.273117,18.850559,5,9.549745,-5.777303,13.381508,48.087,82.367,47.504,12.792,-3.032,42.594,19.705882,48.087,55.0,82.367,64.705882,47.504,10,0,5,0,0.0,50.0,0.0,57.1429,52.1739,62.5,50.0,81.8182,28.5714,20.0,6,11,-9.789607,-20.067475,47.8261,,,,,,,-0.164709,-0.44516
2022,63905,윤형준,,242,False,58.677686,46.972664,4.586114,1.895088,21.756473,142,-1.442483,100,6.63444,117,3.720244,125,0.186743,80,62,22,78,102,140,49.367089,22.0,78.0,27.367089,65.289256,65,5.604041,7.912941,-4.593601,106,-1.668197,-3.807936,2.492407,49,2.150025,-18.078213,13.895454,22,7.537562,-32.255107,9.432451,71.102,60.081,101.924,50.296,90.796,49.427,27.367089,71.102,49.367089,60.081,78.0,101.924,69,1,21,1,1.4493,30.4348,1.4493,77.7778,40.8,81.5385,73.0769,59.2593,36.7347,4.5455,52,54,7.953584,5.759882,59.2,,,,,,,4.586114,1.895088
2022,71564,이대호,,2062,True,52.085354,44.009399,81.743795,3.964297,40.883463,1074,0.10387,988,8.160752,945,4.049353,1117,3.892337,561,513,195,793,756,1306,58.567208,19.736842,80.263158,38.830366,65.664403,468,6.254033,9.450754,-4.531165,883,0.586681,-1.225135,3.398661,478,4.015178,-14.638287,12.881332,233,12.060934,-17.635081,15.157201,105.539,96.481,111.188,83.457,98.634,82.35,38.830366,105.539,58.567208,96.481,80.263158,111.188,571,33,55,2,5.7793,9.6322,0.3503,71.0053,36.0788,77.1368,64.9895,55.9113,32.2176,9.4421,477,406,4.268633,1.142723,63.9212,-0.366547,-0.175085,False,-10.840529,-1.574644,True,81.743795,3.964297
2022,65703,이도윤,,468,True,49.358974,45.231004,17.417556,3.7217,41.61241,231,0.39703,237,6.962202,234,2.746177,234,4.697223,128,103,62,175,190,278,57.755776,26.160338,73.839662,31.595438,64.74359,129,4.163528,8.31397,-4.433817,204,0.589816,-1.838227,3.855117,95,5.630106,-15.768787,13.693457,40,13.736947,-6.540508,14.256882,83.804,93.27,84.893,79.569,67.6,89.501,31.595438,83.804,57.755776,93.27,73.839662,84.893,127,8,30,0,6.2992,23.622,0.0,65.3846,33.3333,67.4419,62.8571,51.5152,27.3684,2.5,105,99,-4.656822,-3.224591,66.6667,0.588269,0.280993,False,3.833341,0.556813,False,17.417556,3.7217
2022,69366,이명기,,13,False,69.230769,42.624569,0.01411,0.108537,1.453656,9,-2.13434,4,5.155011,7,3.407871,6,-3.740686,6,3,1,3,7,6,33.333333,25.0,75.0,8.333333,69.230769,4,5.169733,5.169733,,3,1.058722,2.77871,-2.381254,6,-3.740686,-15.148471,7.667099,0,,,,13.923,-3.357,89.643,21.665,83.357,14.533,8.333333,13.923,33.333333,-3.357,75.0,89.643,4,0,2,0,0.0,50.0,0.0,85.7143,50.0,100.0,66.6667,,50.0,,3,0,24.310216,9.496362,50.0,,,,,,,0.01411,0.108537
2022,76849,이명기,,1290,True,43.255814,45.290425,56.273961,4.362323,46.983258,558,1.107948,732,6.843116,649,3.058562,641,5.682354,340,218,201,531,541,749,60.964409,27.459016,72.540984,33.505392,67.51938,351,4.249984,9.48809,-3.834918,549,1.592634,-0.682682,3.778563,277,8.022469,-14.30235,14.460324,113,9.195324,-23.738631,13.852651,89.542,105.965,79.577,89.836,75.039,98.254,33.505392,89.542,60.964409,105.965,72.540984,79.577,343,30,55,3,8.7464,16.035,0.8746,58.5516,27.7691,60.6838,56.0403,40.6375,22.3827,12.3894,298,251,-10.623817,-7.517401,72.2309,-0.150771,-0.072017,False,-2.968078,-0.431129,False,56.273961,4.362323
2022,67363,이병규,,168,False,44.642857,47.523738,11.671384,6.947252,60.043338,75,3.666052,93,9.593382,80,6.166812,88,7.656744,47,28,17,76,64,104,61.788618,18.27957,81.72043,43.509048,73.214286,45,10.230985,15.665098,-1.801694,74,-0.633261,-4.642611,4.348053,31,14.749266,-6.772359,17.055155,18,16.465453,,16.465453,119.594,109.226,117.154,131.261,149.06,115.795,43.509048,119.594,61.788618,109.226,81.72043,117.154,40,2,11,0,5.0,27.5,0.0,67.5,23.8636,68.8889,65.7143,46.1538,9.6774,0.0,35,39,-0.402708,3.213953,76.1364,,,,,,,11.671384,6.947252
2022,69428,이병헌,,19,False,36.842105,58.535804,3.414964,17.973492,93.630321,7,29.344107,12,11.340633,10,24.59757,9,10.613406,6,1,1,11,7,12,64.705882,8.333333,91.666667,56.372549,89.473684,6,35.591833,42.900197,-0.949985,8,7.097864,-4.546117,10.979191,4,15.37928,,15.37928,1,9.645319,,9.645319,158.237,120.769,157.869,307.966,587.98,142.064,56.372549,158.237,64.705882,120.769,91.666667,157.869,4,0,1,0,0.0,25.0,0.0,60.0,11.1111,83.3333,25.0,25.0,0.0,0.0,4,4,15.577251,1.535774,88.8889,,,,,,,3.414964,17.973492
2022,60566,이상호,,281,False,48.754448,42.547795,12.284204,4.371603,45.757858,137,0.419289,144,8.13179,133,3.188893,148,5.434444,78,59,28,116,106,175,59.793814,19.444444,80.555556,40.34937,69.039146,72,4.49051,8.060266,-6.218759,123,1.06133,-2.648766,5.085841,61,6.251646,-10.612709,12.767419,25,15.728387,-13.937366,18.308018,110.102,101.334,112.385,89.984,78.143,96.051,40.34937,110.102,59.793814,101.334,80.555556,112.385,80,4,6,1,5.0,7.5,1.25,67.6692,31.7568,75.0,59.0164,45.1613,27.8689,8.0,61,62,2.821862,-0.220281,68.2432,,,,,,,12.284204,4.371603
2022,64266,이성곤,,536,True,39.738806,47.567264,28.232236,5.267208,53.221266,213,2.798677,323,6.895063,257,3.887058,279,6.53853,141,72,79,244,220,316,63.376623,24.458204,75.541796,38.918419,71.828358,145,5.184882,10.025767,-4.908879,215,1.332485,-0.781184,2.974509,123,8.764787,-12.412401,12.633696,53,13.337032,-38.570003,15.372602,105.803,115.509,91.861,104.337,94.769,105.86,38.918419,105.803,63.376623,115.509,75.541796,91.861,117,17,32,0,14.5299,27.3504,0.0,59.144,21.8638,67.5862,48.2143,38.835,15.4472,3.7736,112,103,-2.620929,-4.22909,78.1362,5.062278,2.418054,True,8.39057,1.218775,False,28.232236,5.267208
2022,66409,이성규,,133,False,42.105263,42.570956,8.439064,6.345161,55.235066,56,1.155072,77,10.119771,61,3.89403,72,8.421814,36,20,17,60,53,80,62.5,22.077922,77.922078,40.422078,72.180451,33,4.290491,9.494301,-6.117129,49,4.971516,2.318808,7.518116,33,10.694591,-13.761313,16.129237,18,5.877467,-29.31852,15.933463,110.32,112.041,101.605,121.612,94.935,122.593,40.422078,110.32,62.5,112.041,77.922078,101.605,34,5,8,2,14.7059,23.5294,5.8824,63.9344,23.6111,66.6667,60.7143,33.3333,18.1818,22.2222,28,21,-3.974341,-0.236374,76.3889,,,,,,,8.439064,6.345161
2022,66702,이시원,,61,False,63.934426,54.723573,2.90194,4.757279,61.109787,39,4.982392,22,4.358216,40,6.119963,21,2.161691,30,9,6,16,36,25,34.782609,27.272727,72.727273,7.509881,75.409836,20,7.925732,11.411436,-2.531378,27,3.175779,3.398731,2.538774,12,1.977369,-11.208218,8.570163,2,11.102457,,11.102457,11.449,2.377,80.34,96.165,147.945,66.974,7.509881,11.449,34.782609,2.377,72.727273,80.34,16,0,4,1,0.0,25.0,6.25,77.5,38.0952,75.0,80.0,57.1429,33.3333,0.0,20,7,1.9548,6.716888,61.9048,,,,,,,2.90194,4.757279
2022,51100,이영빈,,286,False,44.755245,44.644103,9.57944,3.349455,32.592956,128,-0.316877,158,6.319648,143,2.503158,143,4.195751,74,54,43,115,117,169,60.846561,27.21519,72.78481,33.631371,66.083916,85,2.758531,9.170084,-7.344523,107,-0.98913,-4.633974,3.013051,69,6.609066,-12.070938,13.707467,25,14.931211,-28.554325,16.743108,89.92,105.499,80.575,73.604,61.812,85.046,33.631371,89.92,60.846561,105.499,72.78481,80.575,83,7,25,0,8.4337,30.1205,0.0,57.3427,32.1678,61.1765,51.7241,53.0612,27.5362,4.0,58,49,-10.948847,-10.734412,67.8322,,,,,,,9.57944,3.349455
2022,74163,이용규,,1436,True,43.593315,50.070588,91.028465,6.33903,64.630875,626,4.475044,810,7.779591,775,4.951035,661,7.966405,445,181,189,621,634,802,58.255159,23.333333,76.666667,34.921826,74.233983,412,6.44923,10.40591,-3.769327,629,3.240614,1.893239,4.342659,297,9.595484,-17.508433,13.936346,98,15.893455,-21.423683,17.899753,93.797,95.246,96.466,121.514,120.107,118.547,34.921826,93.797,58.255159,95.246,76.666667,96.466,326,45,42,7,13.8037,12.8834,2.1472,64.2581,19.3646,72.0874,55.3719,30.8271,13.8047,5.102,363,266,2.140894,2.025954,80.6354,3.333464,1.592267,True,-7.42783,-1.078931,False,91.028465,6.33903
2022,63260,이우성,,533,True,39.774859,46.956039,25.499347,4.784118,53.840836,212,3.942677,321,5.339835,277,3.428477,256,6.250963,140,72,88,233,228,305,62.466488,27.41433,72.58567,35.052158,69.981238,157,5.599256,11.539803,-4.268093,214,1.1456,0.255904,1.897239,120,6.771996,-20.008234,10.892031,42,14.596518,,14.596518,94.189,111.908,79.76,96.595,83.848,103.305,35.052158,94.189,62.466488,111.908,72.58567,79.76,136,12,19,1,8.8235,13.9706,0.7353,58.8448,19.1406,62.4204,54.1667,35.1064,13.3333,0.0,120,94,-7.451306,-3.285084,80.8594,-1.736525,-0.829471,False,-4.910133,-0.713223,False,25.499347,4.784118
2022,68700,이원석,,160,False,38.75,50.25685,5.637504,3.52344,46.52119,62,3.042173,98,3.827916,88,1.678804,72,5.777996,41,21,30,68,71,89,62.385321,30.612245,69.387755,31.773076,68.125,48,1.864674,8.480777,-7.39787,71,1.833339,0.156059,2.991462,28,6.129655,-10.674551,9.782743,13,13.265282,,13.265282,84.338,111.587,66.669,76.392,42.181,99.103,31.773076,84.338,62.385321,111.587,69.387755,66.669,39,3,18,0,7.6923,46.1538,0.0,51.1364,23.6111,58.3333,42.5,38.7097,17.8571,0.0,40,31,-12.256219,-13.034374,76.3889,,,,,,,5.637504,3.52344
2022,75566,이원석,,1277,True,44.635865,47.621937,79.111095,6.195074,58.017377,570,2.687854,707,9.022677,641,4.298961,636,8.106094,366,204,143,564,509,768,60.645161,20.226308,79.773692,40.418853,72.826938,340,6.652194,10.583192,-4.779329,532,1.632887,-0.815091,4.312169,277,9.867008,-22.929055,14.766005,128,15.996144,-31.143281,17.12749,110.311,104.702,109.185,119.207,104.578,119.788,40.418853,110.311,60.645161,104.702,79.773692,109.185,322,32,68,4,9.9379,21.118,1.2422,68.3307,20.7547,74.4118,61.4618,40.2597,12.9964,2.3438,301,231,4.593551,5.463941,79.2453,-0.819135,-0.391269,False,0.5508,0.080007,False,79.111095,6.195074
2022,67207,이유찬,,119,False,56.302521,53.008409,5.003096,4.204283,48.560664,67,5.151759,52,2.983496,71,5.763303,48,1.898231,46,21,17,35,63,56,43.209877,32.692308,67.307692,10.517569,68.067227,41,7.919795,11.352081,-6.238385,53,0.844502,1.92287,-0.363271,21,4.569876,-15.992775,10.995704,4,8.718012,-3.327345,12.733131,20.484,35.72,58.155,87.303,139.451,64.633,10.517569,20.484,43.209877,35.72,67.307692,58.155,31,0,12,0,0.0,38.7097,0.0,69.0141,37.5,80.4878,53.3333,52.1739,23.8095,25.0,30,23,8.953786,-1.497289,62.5,,,,,,,5.003096,4.204283
2022,67993,이재용,,23,False,39.130435,46.752138,1.492839,6.490602,59.398945,9,0.180875,14,10.546856,10,-0.107788,13,11.566287,4,5,5,9,9,14,69.230769,35.714286,64.285714,33.516484,56.521739,5,5.136336,10.001561,-2.1615,10,-1.605828,-5.153213,1.941556,6,14.980821,-2.610747,18.499134,2,24.887765,,24.887765,89.575,138.671,45.784,123.943,-0.366,150.53,33.516484,89.575,69.230769,138.671,64.285714,45.784,6,1,2,0,16.6667,33.3333,0.0,60.0,23.0769,60.0,60.0,40.0,16.6667,0.0,5,5,-10.400633,-3.926899,76.9231,,,,,,,1.492839,6.490602
2022,68106,이재원,,943,True,49.31071,43.05201,38.511515,4.083936,39.100033,465,-0.2806,478,8.329771,424,3.632508,519,4.452732,243,222,100,378,343,600,60.869565,20.920502,79.079498,39.949063,65.853659,215,6.072677,10.418675,-6.570227,362,-0.521919,-2.129901,1.912387,231,3.9208,-14.662865,13.212633,135,13.54634,-20.410775,16.262909,108.899,105.59,106.343,85.374,88.707,87.329,39.949063,108.899,60.869565,105.59,79.079498,106.343,254,18,77,12,7.0866,30.315,4.7244,67.6887,34.2967,74.4186,60.7656,59.4771,33.3333,7.4074,209,153,1.3734,-1.360306,65.7033,0.225854,0.107882,False,10.718659,1.556942,True,38.511515,4.083936
2022,76812,이재원,,957,True,50.679206,45.965541,49.029074,5.123205,54.57244,485,2.277638,472,8.047146,470,4.4066,487,5.814796,289,196,98,374,387,570,56.410256,20.762712,79.237288,35.647545,69.278997,245,6.239639,10.201342,-4.504979,440,2.114373,0.129199,4.82531,204,6.954711,-14.867046,13.487339,68,15.075157,-11.090219,17.151774,95.977,87.947,106.989,102.03,107.142,99.43,35.647545,95.977,56.410256,87.947,79.237288,106.989,279,24,44,8,8.6022,15.7706,2.8674,71.4894,30.5955,73.0612,69.7778,45.1163,23.0392,7.3529,225,215,1.649413,4.13008,69.4045,0.256735,0.122632,False,-4.830078,-0.701594,False,49.029074,5.123205
2022,52415,이재현,,841,True,50.653983,46.989191,24.451811,2.907469,32.343799,426,0.992568,415,4.873126,419,4.435272,422,1.390527,238,188,123,292,361,480,55.09434,29.638554,70.361446,25.455785,63.020214,240,5.59488,10.680204,-4.203673,351,0.691241,-0.963026,2.62122,175,0.53778,-14.00053,10.229987,75,10.208971,-11.398814,13.155488,65.36,82.741,70.655,66.52,107.825,60.122,25.455785,65.36,55.09434,82.741,70.361446,70.655,235,5,43,1,2.1277,18.2979,0.4255,61.3365,40.0474,65.8333,55.3073,52.3256,40.0,12.0,179,172,-8.269737,-10.337838,59.9526,-1.843959,-0.880788,False,-1.441117,-0.20933,False,24.451811,2.907469
2022,51307,이재홍,,12,False,50.0,41.903281,0.38411,3.200917,69.143483,6,1.260986,6,5.140848,5,1.045358,7,4.740602,4,2,1,5,5,7,55.555556,16.666667,83.333333,38.888889,75.0,1,4.0798,4.0798,,7,1.179538,2.126293,-0.082802,3,5.048368,-5.019056,10.08208,1,10.929333,,10.929333,105.715,84.565,123.756,71.223,27.095,89.886,38.888889,105.715,55.555556,84.565,83.333333,123.756,4,0,2,0,0.0,50.0,0.0,60.0,42.8571,100.0,50.0,66.6667,33.3333,0.0,4,3,26.9548,-12.957033,57.1429,,,,,,,0.38411,3.200917
2022,67807,이정범,,38,False,65.789474,51.108343,0.528828,1.391653,13.885466,25,-1.721974,13,7.379396,20,3.908134,18,-1.404438,14,11,5,8,19,19,36.363636,38.461538,61.538462,-2.097902,57.894737,11,6.244703,8.742525,-4.995494,16,-1.17078,-1.638334,0.231881,7,-7.624643,-25.518018,16.233189,4,14.074013,,14.074013,-17.414,8.633,34.538,42.228,95.271,35.29,-2.097902,-17.414,36.363636,8.633,61.538462,34.538,11,0,2,0,0.0,18.1818,0.0,70.0,61.1111,81.8182,55.5556,100.0,57.1429,0.0,9,7,4.995019,-11.29042,38.8889,,,,,,,0.528828,1.391653
2022,67341,이정후,,2313,True,40.639862,44.022329,117.866859,5.095843,56.153343,940,2.14986,1373,7.112758,1150,3.359154,1163,6.81312,592,348,344,1029,936,1377,63.479334,25.054625,74.945375,38.424709,70.082144,613,4.370851,9.346353,-3.256882,986,2.28366,0.470119,3.955794,511,7.444335,-16.81198,12.490566,203,15.032562,-23.692533,16.621284,104.32,115.916,89.42,101.591,82.197,108.3,38.424709,104.32,63.479334,115.916,74.945375,89.42,618,57,31,5,9.2233,5.0162,0.8091,58.3478,23.1298,60.522,55.8659,38.5301,17.2211,3.9409,537,449,-9.966602,-5.603249,76.8702,0.263605,0.125914,False,-13.733208,-1.994821,True,117.866859,5.095843
