season,pitch_id,pitcher_name,code,stadium,category,px,pz,horizontal_movement_cm,vertical_movement_cm,velocity_kmh,loc_err_x_cm,loc_err_z_cm,mov_resid_hb_cm,mov_resid_ivb_cm,magnus,ay,z_hb,z_ivb,release_x_dev_cm,release_z_dev_cm,zone_distance,swing,event,boundary,plane_shift_cm,p_zone,p_zone_alt,p_zone_front
2024,20240713KTLT0-20240713KTLT0-002-04,김진욱,FF,사직,implausible_acceleration,-0.96,-0.43,23.3,184.0,141.0,-0.134,-0.135,0.005,0.009,65.832,62.464,1.188,27.739,8.138,35.336,3.426,0.0,Ball,True,0.208,0.0,0.0,0.0
2024,20240714SKHT0-20240714SKHT0-033-02,네일,FT,광주,extreme_consistent,0.86,3.98,-1.3,55.2,148.0,0.098,0.053,-0.005,0.041,24.976,39.445,6.452,5.225,-1.74,7.094,1.623,0.0,Ball,True,2.128,0.0,0.0,0.0
2024,20240714SKHT0-20240714SKHT0-047-01,네일,FT,광주,extreme_consistent,-0.77,1.92,-1.5,23.3,144.0,-0.028,-0.04,0.026,0.016,9.971,34.088,6.204,-0.09,-7.488,5.231,0.924,0.0,CalledStrike,True,0.925,0.994,0.99,0.994
2024,20240714SKHT0-20240714SKHT0-058-04,장현식,FS,광주,extreme_consistent,1.49,2.05,4.8,50.2,139.0,0.068,-0.065,0.045,-0.036,20.023,32.64,5.469,3.333,-3.456,8.513,1.788,1.0,Foul,True,0.519,0.0,0.0,0.0
2024,20240716OBLT0-20240716OBLT0-053-02,김명신,SL,울산,extreme_consistent,-0.37,0.56,-20.5,0.7,126.0,-0.128,0.159,-0.019,-0.004,6.784,23.661,-8.959,-1.24,-28.155,-1.601,2.303,0.0,Ball,False,1.399,0.0,0.0,0.0
2024,20240716OBLT0-20240716OBLT0-058-02,박치국,CH,울산,extreme_consistent,-1.91,4.6,-0.9,-17.6,133.0,-0.015,-0.049,-0.047,0.036,6.542,24.913,5.297,-1.001,24.447,23.23,2.292,0.0,Ball,False,1.064,0.0,0.0,0.0
2024,20240717OBLT0-20240717OBLT0-082-02,김상수,SL,울산,extreme_consistent,0.5,0.02,-14.1,-4.0,128.0,0.101,-0.124,0.001,0.019,5.028,23.506,-5.414,-1.154,0.257,-2.34,2.901,0.0,Ball,False,2.173,0.0,0.0,0.0
2024,20240718KTWO0-20240718KTWO0-011-01,고영표,CH,고척,extreme_consistent,1.24,2.46,46.1,18.8,112.0,-0.038,0.102,0.013,-0.023,12.97,20.717,10.086,7.338,6.589,7.475,1.488,0.0,Ball,False,1.943,0.0,0.0,0.0
2024,20240719LTSS0-20240719LTSS0-074-03,김대우,FF,대구,extreme_consistent,0.58,1.91,-32.9,-39.8,131.0,0.063,0.062,-0.022,-0.014,18.53,23.019,-1.033,-7.394,5.353,0.394,0.705,1.0,Foul,True,1.737,0.993,0.993,0.991
2024,20240719OBLG0-20240719OBLG0-045-02,이교훈,CH,잠실,extreme_consistent,0.13,2.39,14.1,13.1,129.0,-0.156,0.043,0.017,0.038,6.75,21.592,-5.311,-0.605,-4.102,2.07,0.156,1.0,Whiff,False,0.618,0.99,0.981,0.986
2024,20240719OBLG0-20240719OBLG0-047-01,이교훈,CH,잠실,extreme_consistent,0.46,2.59,14.3,12.4,132.0,-0.013,-0.007,0.011,0.024,6.977,21.616,-5.22,-0.703,0.329,1.173,0.552,0.0,CalledStrike,False,0.337,0.984,0.984,0.982
2024,20240719OBLG0-20240719OBLG0-081-02,박정수,SL,잠실,extreme_consistent,1.05,2.48,44.2,-12.4,120.0,-0.076,-0.044,-0.02,-0.037,13.942,19.539,10.642,-3.885,18.816,-3.285,1.26,1.0,Foul,True,1.253,0.0,0.0,0.0
2024,20240721HTHH0-20240721HTHH0-059-02,곽도규,FF,한밭,extreme_release_mismatch,0.81,3.4,-18.2,31.7,140.0,-0.008,0.15,-0.026,-0.004,15.173,25.467,-18.611,0.551,-120.982,22.34,1.121,0.0,CalledStrike,True,0.709,0.994,0.992,0.991
2024,20240721HTHH0-20240721HTHH0-059-03,곽도규,CU,한밭,extreme_release_mismatch,1.29,1.77,40.8,-5.6,120.0,-0.095,0.041,0.002,0.039,12.424,23.199,10.006,0.452,-118.726,23.244,1.548,1.0,Whiff,True,1.214,0.0,0.0,0.0
2024,20240725LGLT0-20240725LGLT0-093-02,박진,CU,사직,extreme_consistent,2.21,-0.75,20.7,-15.5,114.0,0.004,0.069,0.046,0.048,6.942,20.684,0.78,5.069,11.954,8.605,3.788,0.0,Ball,False,1.263,0.0,0.0,0.0
2024,20240726KTSS0-20240726KTSS0-019-01,백정현,CH,대구,extreme_consistent,-0.84,1.1,-14.4,15.1,125.0,0.076,-0.06,-0.027,0.02,6.895,20.875,-5.376,-3.922,-0.391,-4.092,1.696,0.0,Ball,True,1.704,0.0,0.0,0.0
2024,20240726KTSS0-20240726KTSS0-046-03,엄상백,SL,대구,extreme_consistent,0.18,0.83,-43.3,9.9,132.0,-0.015,0.138,-0.01,-0.048,15.968,27.132,-7.659,-0.104,-8.638,-2.811,1.862,1.0,Foul,False,1.659,0.0,0.0,0.0
2024,20240728HHLG0-20240728HHLG0-064-03,백승현,FF,잠실,extreme_release_mismatch,0.66,3.51,27.3,38.9,138.0,0.008,-0.122,-0.006,0.011,18.925,29.327,9.005,-0.47,80.625,-16.673,1.137,1.0,Whiff,True,0.495,0.993,0.996,0.992
2024,20240730LTSK0-20240730LTSK0-021-02,윤성빈,FF,문학,extreme_consistent,1.59,2.7,-52.8,23.3,147.0,-0.009,-0.036,0.031,-0.04,26.116,30.277,-2.653,-5.4,-3.054,-5.265,1.908,0.0,Ball,False,0.533,0.0,0.0,0.0
2024,20240801SSLG0-20240801SSLG0-059-02,김유영,SL,잠실,extreme_release_mismatch,-1.55,1.07,-31.9,-19.1,122.0,-0.154,0.104,0.044,-0.023,11.628,21.493,-5.968,-2.496,20.303,-24.384,1.86,1.0,Whiff,False,1.262,0.0,0.0,0.0
2024,20240801SSLG0-20240801SSLG0-059-04,김유영,SL,잠실,extreme_release_mismatch,-4.16,-0.51,-26.2,-14.5,124.0,0.091,0.128,-0.039,0.015,9.624,21.074,-5.162,-1.911,18.926,-27.428,4.992,0.0,Ball,False,2.217,0.0,0.0,0.0
2024,20240801SSLG0-20240801SSLG0-061-04,김유영,SL,잠실,extreme_release_mismatch,-1.16,0.62,-41.3,-11.0,123.0,-0.044,0.041,0.04,-0.04,13.713,21.645,-7.77,-1.45,21.936,-29.111,2.202,0.0,Ball,False,1.2,0.0,0.0,0.0
2024,20240809OBSK0-20240809OBSK0-061-01,문승원,CU,문학,extreme_consistent,-0.24,3.92,-7.5,8.8,116.0,0.144,-0.034,-0.037,0.031,3.305,18.085,-0.816,5.15,26.364,1.218,1.62,0.0,Ball,False,1.941,0.0,0.0,0.0
2024,20240809SSHT0-20240809SSHT0-075-02,김재윤,SL,광주,extreme_consistent,0.31,2.09,-3.8,48.6,133.0,0.083,0.165,0.007,0.013,17.591,31.84,-1.106,5.549,-4.613,6.597,0.534,1.0,Whiff,False,1.317,0.991,0.991,0.991
2024,20240816WOLT0-20240816WOLT0-033-01,이종민,CH,사직,extreme_consistent,-1.26,1.31,1.8,48.2,117.0,0.051,-0.014,0.007,0.006,14.017,16.774,-5.019,3.483,2.592,2.247,1.512,0.0,Ball,False,0.709,0.0,0.0,0.0
2024,20240818HTLG0-20240818HTLG0-039-03,엔스,CU,잠실,extreme_consistent,0.39,1.8,9.1,-5.7,126.0,0.021,0.103,0.035,-0.006,3.617,18.622,3.553,6.174,-8.091,3.668,0.906,1.0,Foul,True,0.962,0.985,0.0,0.969
2024,20240820NCHH0-20240820NCHH0-015-02,요키시,FT,청주,extreme_consistent,-0.67,2.25,33.2,52.3,137.0,-0.031,0.106,0.006,0.04,24.442,26.006,-5.771,2.49,-9.371,6.93,0.804,0.0,CalledStrike,False,0.3,0.985,0.985,0.988
2024,20240820NCHH0-20240820NCHH0-042-09,요키시,CU,청주,extreme_consistent,0.81,5.23,-16.5,-5.1,123.0,-0.153,0.056,-0.049,0.028,5.413,24.398,-5.423,-0.059,-12.07,2.145,3.007,0.0,Ball,True,2.718,0.0,0.0,0.0
2024,20240821LTHT0-20240821LTHT0-056-06,구승민,FS,광주,extreme_consistent,1.19,1.63,-26.7,56.1,135.0,-0.116,-0.147,0.002,0.019,23.068,32.181,1.389,6.867,-5.773,4.61,1.428,1.0,InPlay,True,0.829,0.0,0.0,0.0
2024,20240822LTHT0-20240822LTHT0-054-01,최지민,FF,광주,extreme_consistent,-1.12,3.66,35.8,2.3,145.0,0.058,0.046,-0.007,0.019,15.604,35.422,0.765,-5.525,-0.025,-5.529,1.344,0.0,Ball,False,0.069,0.0,0.0,0.0
2024,20240822WOKT0-20240822WOKT0-014-01,정찬헌,SL,수원,extreme_consistent,0.51,3.01,37.4,19.0,121.0,0.012,-0.027,-0.05,0.034,12.99,21.535,5.348,-0.298,-6.852,-7.53,0.679,0.0,CalledStrike,False,0.031,0.982,0.982,0.98
2024,20240823HHOB0-20240823HHOB0-073-01,한승혁,CU,잠실,extreme_consistent,3.18,-2.25,-0.7,25.7,122.0,-0.141,0.016,-0.032,-0.001,7.581,29.152,-2.658,6.801,2.693,10.671,5.51,0.0,Ball,False,2.394,0.0,0.0,0.0
2024,20240823HTNC0-20240823HTNC0-059-02,김대유,FF,창원,extreme_consistent,-1.11,2.1,-1.1,23.8,128.0,0.003,-0.043,0.049,-0.019,8.219,24.279,-6.61,0.233,2.831,4.529,1.332,0.0,Ball,False,1.058,0.0,0.0,0.0
2024,20240823KTSK0-20240823KTSK0-049-02,문승원,CU,문학,extreme_consistent,0.91,3.11,-7.0,16.2,113.0,-0.136,-0.039,0.05,-0.012,4.659,20.975,-0.54,5.976,19.904,1.951,1.092,1.0,Whiff,True,1.071,0.0,0.0,0.0
2024,20240823LGWO0-20240823LGWO0-070-04,김유영,SL,고척,extreme_release_mismatch,-0.57,2.89,-27.8,-3.6,123.0,0.117,-0.117,-0.05,-0.015,8.694,26.465,-6.436,-2.17,16.49,-24.772,0.684,1.0,Foul,False,0.52,0.989,0.985,0.991
2024,20240824HTNC0-20240824HTNC0-010-02,네일,FC,창원,extreme_consistent,0.77,1.63,-2.1,-11.0,137.0,0.099,0.029,-0.016,0.045,4.537,21.651,-0.17,-5.979,-21.933,0.25,0.979,0.0,Ball,True,1.804,0.0,0.993,0.388
2024,20240824KTSK0-20240824KTSK0-050-05,엄상백,SL,문학,extreme_consistent,-1.02,4.19,-44.3,12.5,136.0,-0.061,0.15,-0.004,0.029,17.774,27.618,-5.721,0.087,1.361,6.054,2.434,0.0,Ball,True,1.289,0.0,0.0,0.0
2024,20240824LTSS0-20240824LTSS0-084-04,김강현,SL,대구,extreme_consistent,0.2,0.16,-31.7,-0.4,125.0,0.071,0.053,0.035,0.017,10.439,23.785,-5.932,-0.514,1.098,-3.936,2.741,1.0,Whiff,False,1.641,0.0,0.0,0.0
2024,20240827SKHT0-20240827SKHT0-018-01,양현종,FF,광주,extreme_consistent,0.44,3.56,18.3,16.1,139.0,-0.142,0.021,-0.037,0.001,9.791,32.712,0.731,-5.025,-5.357,-0.163,1.03,0.0,CalledStrike,True,0.226,0.992,0.992,0.995
2024,20240828HHLT0-20240828HHLT0-030-02,와이스,CU,사직,extreme_consistent,-2.54,4.27,47.2,-1.5,126.0,-0.068,0.108,0.01,-0.0,15.773,23.477,3.86,6.389,-16.09,-1.055,3.048,0.0,Ball,False,2.827,0.0,0.0,0.0
2024,20240828SKHT0-20240828SKHT0-058-01,이로운,FF,광주,extreme_consistent,-6.13,4.45,-8.8,7.6,141.0,0.111,-0.139,0.044,-0.049,4.795,30.428,-0.165,-5.563,-9.396,-1.952,7.356,0.0,Ball,False,0.111,0.0,0.0,0.0
2024,20240828SKHT0-20240828SKHT0-066-02,전상현,FF,광주,extreme_consistent,-0.62,3.66,-20.5,18.5,146.0,-0.027,0.136,0.003,-0.02,12.055,37.528,-0.123,-5.765,-10.77,-5.133,1.141,0.0,CalledStrike,True,0.073,0.988,0.988,0.993
2024,20240831NCSK0-20240831NCSK0-032-03,신민혁,CH,문학,extreme_consistent,0.85,3.4,-25.5,54.8,125.0,0.041,-0.027,-0.029,-0.045,19.954,22.237,5.113,3.869,5.415,4.462,1.106,0.0,CalledStrike,True,1.973,0.99,0.993,0.969
2024,20240901NCSK0-20240901NCSK0-024-02,엘리아스,CH,문학,implausible_acceleration,0.7,2.01,136.9,-20.2,140.0,0.16,-0.022,-0.017,0.011,50.182,58.2,21.068,-9.084,69.932,-30.648,0.84,1.0,Foul,True,1.642,0.996,0.996,0.996
2024,20240906SSLT0-20240906SSLT0-001-02,김진욱,FF,사직,extreme_consistent,0.4,0.42,6.0,71.2,140.0,0.149,-0.006,-0.035,0.027,29.388,26.868,-2.003,5.176,-5.377,13.759,2.387,0.0,Ball,False,1.449,0.0,0.0,0.0
2024,20240906SSLT0-20240906SSLT0-048-01,이승현,FF,사직,extreme_consistent,-0.57,4.85,7.6,46.6,142.0,-0.093,0.057,-0.006,0.048,20.204,25.894,5.448,1.516,24.101,8.866,2.311,0.0,Ball,False,1.533,0.0,0.0,0.0
2024,20240906SSLT0-20240906SSLT0-053-03,나균안,FF,사직,extreme_consistent,-0.91,2.9,-33.1,21.8,143.0,0.043,-0.071,-0.012,-0.001,17.199,25.553,-2.337,-5.065,7.526,0.402,1.092,1.0,InPlay,True,0.726,0.0,0.0,0.0
2024,20240907SKLT0-20240907SKLT0-015-01,박세웅,SL,사직,extreme_consistent,0.61,4.19,-26.0,27.7,130.0,-0.129,0.014,0.016,0.015,13.909,17.829,-5.004,3.044,-6.265,11.731,1.863,0.0,Ball,False,1.624,0.0,0.0,0.0
2024,20240907SKLT0-20240907SKLT0-047-06,박세웅,FS,사직,extreme_consistent,0.42,3.78,41.8,34.9,130.0,-0.091,-0.154,0.003,-0.01,19.506,24.955,6.797,2.338,18.725,4.421,1.465,1.0,InPlay,False,2.011,0.0,0.0,0.0
2024,20240908WOHT0-20240908WOHT0-044-01,후라도,FF,광주,extreme_consistent,-0.4,2.01,-31.7,9.8,147.0,0.06,0.062,0.033,0.014,14.802,35.645,-0.859,-6.684,2.963,-2.332,0.593,1.0,InPlay,True,1.744,0.99,0.989,0.976
2024,20240912LTHT0-20240912LTHT0-057-01,김강현,FF,광주,extreme_consistent,1.01,1.92,-28.5,53.1,142.0,-0.098,0.009,0.026,-0.048,24.971,37.039,0.405,5.06,-5.924,5.564,1.212,0.0,Ball,True,0.125,0.0,0.0,0.0
2024,20240914KTOB0-20240914KTOB0-003-02,곽빈,SL,잠실,extreme_consistent,0.07,3.51,27.4,3.4,138.0,-0.002,-0.005,0.033,-0.023,10.926,31.575,5.607,-0.312,13.317,-1.975,0.997,0.0,CalledStrike,True,0.688,0.992,0.992,0.995
2024,20240914KTOB0-20240914KTOB0-005-06,곽빈,FF,잠실,extreme_consistent,-0.39,3.81,7.1,33.8,152.0,-0.118,0.07,0.048,-0.024,16.795,36.306,5.663,-0.268,9.999,-2.032,1.454,1.0,Whiff,False,0.715,0.0,0.0,0.0
2024,20240914KTOB0-20240914KTOB0-006-01,곽빈,FF,잠실,extreme_consistent,0.5,4.5,3.2,34.7,151.0,-0.037,0.156,0.032,0.02,16.718,31.882,5.08,-0.039,12.456,3.178,2.463,0.0,Ball,False,1.265,0.0,0.0,0.0
2024,20240914SSSK0-20240914SSSK0-004-04,백정현,SL,문학,extreme_consistent,-0.41,3.13,-5.8,48.4,130.0,0.048,-0.137,-0.036,0.035,17.358,22.238,1.955,5.672,4.336,2.143,0.71,1.0,InPlay,False,1.91,0.98,0.972,0.989
2024,20240914SSSK0-20240914SSSK0-059-03,오승환,FS,문학,extreme_consistent,0.2,1.36,-18.3,34.3,136.0,-0.028,0.028,0.023,0.035,15.265,24.923,5.14,0.546,-3.843,5.208,1.346,0.0,Ball,False,0.327,0.0,0.0,0.0
2024,20240914SSSK0-20240914SSSK0-070-01,최지광,SL,문학,extreme_consistent,0.36,2.74,37.4,20.8,130.0,-0.025,0.05,-0.004,-0.01,15.704,18.776,7.757,1.3,14.998,5.909,0.432,0.0,CalledStrike,False,0.37,0.979,0.98,0.977
2024,20240914WOHT0-20240914WOHT0-049-01,장현식,FF,광주,extreme_consistent,0.56,2.81,-8.8,12.2,148.0,-0.126,-0.121,-0.042,0.019,6.837,37.448,2.136,-5.573,4.022,-6.828,0.672,1.0,Whiff,False,0.93,0.987,0.987,0.993
2024,20240914WOHT0-20240914WOHT0-053-01,후라도,SL,광주,extreme_consistent,0.81,1.63,6.0,-18.9,133.0,0.047,-0.125,0.03,0.006,7.283,31.265,0.792,-5.209,13.839,2.198,0.972,0.0,CalledStrike,True,1.689,0.991,0.996,0.969
2024,20240917HHNC0-20240917HHNC0-061-02,한승혁,FF,창원,extreme_consistent,0.01,4.44,-26.3,0.8,145.0,-0.103,0.062,-0.014,0.003,11.681,31.058,-0.729,-5.239,-3.046,-2.146,2.207,0.0,Ball,False,0.329,0.0,0.0,0.0
2024,20240917HTSK0-20240917HTSK0-075-04,조병현,FS,문학,extreme_consistent,0.01,2.39,14.8,14.2,136.0,0.129,0.127,0.029,-0.036,7.943,28.62,5.542,-0.211,12.81,0.555,0.244,1.0,InPlay,False,0.466,0.977,0.985,0.993
2024,20240917KTWO0-20240917KTWO0-010-03,하영민,FF,고척,extreme_consistent,1.03,3.37,7.1,31.1,138.0,0.004,0.046,0.032,-0.003,12.798,28.686,5.57,-4.871,2.301,-3.723,1.236,1.0,InPlay,True,0.108,0.0,0.0,0.0
2024,20240917SSOB0-20240917SSOB0-049-02,이재익,CU,잠실,extreme_consistent,0.66,4.87,-9.3,8.2,121.0,0.032,0.12,-0.0,0.025,3.865,19.047,1.285,6.829,10.191,2.239,2.729,0.0,Ball,False,3.692,0.0,0.0,0.0
2024,20240918LGLT0-20240918LGLT0-068-02,김진성,FS,사직,extreme_consistent,0.56,1.23,10.4,9.8,122.0,-0.035,0.034,0.041,-0.009,4.638,14.721,5.484,-0.719,14.183,8.402,1.555,1.0,Whiff,False,1.051,0.0,0.0,0.0
2024,20240919HHNC0-20240919HHNC0-036-09,이준호,FF,창원,extreme_consistent,0.25,1.23,-11.4,18.1,143.0,0.017,-0.027,-0.013,-0.042,9.281,28.694,-0.819,-5.045,5.349,-4.64,1.465,1.0,Foul,False,1.973,0.0,0.0,0.0
2024,20240919HTOB0-20240919HTOB0-074-01,박치국,FF,잠실,extreme_consistent,-1.21,1.16,-34.4,-26.3,143.0,-0.016,0.032,-0.035,-0.049,18.857,23.839,0.64,-5.084,-10.721,-39.306,1.526,0.0,Ball,False,1.445,0.0,0.0,0.0
2024,20240919HTOB0-20240919HTOB0-074-02,박치국,FF,잠실,extreme_consistent,-0.44,1.11,-36.5,-27.6,140.0,0.053,0.047,0.016,-0.035,19.373,21.042,0.357,-5.311,-7.166,-38.255,1.586,1.0,Whiff,False,1.603,0.0,0.0,0.0
2024,20240919HTOB0-20240919HTOB0-074-06,박치국,FF,잠실,extreme_consistent,-1.09,2.99,-30.0,-31.9,143.0,0.019,0.001,0.042,-0.043,19.065,22.622,1.418,-5.58,-1.988,-32.802,1.308,0.0,Ball,False,0.307,0.0,0.0,0.0
2024,20240919HTOB0-20240919HTOB0-075-01,박치국,FF,잠실,extreme_consistent,0.21,1.18,-28.3,-34.1,142.0,0.132,0.126,0.022,-0.012,19.078,23.718,1.809,-6.21,-1.639,-36.577,1.53,0.0,Ball,False,1.709,0.0,0.0,0.0
2024,20240919HTOB0-20240919HTOB0-075-03,박치국,FF,잠실,extreme_consistent,-0.24,1.8,-30.9,-28.9,141.0,-0.036,-0.115,-0.006,0.029,18.013,22.799,1.333,-5.406,-8.709,-37.395,0.797,1.0,InPlay,True,1.261,0.997,0.997,0.992
2024,20240919LGLT0-20240919LGLT0-059-04,한현희,SL,사직,extreme_consistent,3.05,1.35,26.2,-1.7,127.0,0.019,-0.068,0.041,0.024,9.258,11.131,5.504,-0.07,13.888,-0.61,3.66,0.0,Ball,False,0.885,0.0,0.0,0.0
2024,20240919SSKT0-20240919SSKT0-008-02,이호성,CU,수원,extreme_consistent,-0.13,2.64,22.0,-2.3,125.0,-0.071,0.061,-0.011,0.018,7.351,20.048,-1.993,5.537,-7.003,2.725,0.156,1.0,InPlay,False,2.01,0.987,0.987,0.995
2024,20240919SSKT0-20240919SSKT0-019-05,이호성,CU,수원,extreme_consistent,0.5,1.61,14.4,-3.0,132.0,0.118,0.04,-0.03,-0.017,5.365,25.996,-3.286,5.074,-8.615,1.198,1.075,1.0,InPlay,False,1.376,0.0,0.0,0.0
2024,20240919SSKT0-20240919SSKT0-080-07,우규민,FF,수원,extreme_release_mismatch,-1.2,2.23,-5.1,60.8,148.0,0.073,0.088,-0.038,-0.004,27.615,35.079,3.761,6.847,60.632,57.806,1.44,0.0,Ball,False,0.323,0.0,0.0,0.0
2024,20240919SSKT0-20240919SSKT0-080-08,우규민,FF,수원,extreme_release_mismatch,0.97,1.53,2.7,60.6,149.0,0.071,-0.001,0.042,-0.023,27.902,36.11,5.335,6.555,58.507,59.081,1.23,0.0,Ball,True,0.374,0.0,0.0,0.0
2024,20240923LTHH0-20240923LTHH0-048-01,윌커슨,FC,한밭,extreme_consistent,-0.09,2.73,-31.6,26.5,140.0,-0.071,-0.007,-0.041,-0.022,17.107,26.228,-5.109,-0.587,-1.817,-4.284,0.23,1.0,InPlay,False,0.071,0.984,0.984,0.988
2024,20240925SKNC0-20240925SKNC0-039-03,박종훈,FF,창원,extreme_release_mismatch,-0.77,3.99,-29.1,50.6,145.0,-0.124,0.123,-0.029,-0.03,25.535,35.695,-1.528,11.619,20.905,141.141,1.687,0.0,Ball,True,0.124,0.0,0.0,0.0
2024,20240925SKNC0-20240925SKNC0-039-04,박종훈,FF,창원,extreme_release_mismatch,0.07,2.83,-23.1,46.0,145.0,-0.121,0.152,-0.025,-0.001,22.477,33.523,-0.407,10.458,14.008,134.455,0.346,0.0,CalledStrike,False,0.918,0.979,0.985,0.988
2024,20240925SKNC0-20240925SKNC0-039-05,박종훈,FF,창원,extreme_release_mismatch,-0.47,2.23,-20.9,51.0,146.0,0.147,-0.075,0.035,-0.034,24.502,35.523,-0.082,11.322,12.43,135.906,0.564,1.0,Whiff,False,1.499,0.978,0.991,0.989
2024,20240925SKNC0-20240925SKNC0-039-06,박종훈,FF,창원,extreme_release_mismatch,-0.44,1.67,-18.5,41.9,146.0,-0.045,-0.042,-0.02,0.033,20.302,33.117,0.335,9.509,17.587,138.982,0.995,1.0,Foul,True,2.334,0.991,0.995,0.499
2024,20240927NCLT0-20240927NCLT0-084-01,이민석,SL,사직,extreme_consistent,-0.12,0.81,-29.1,12.1,137.0,-0.112,0.007,-0.021,0.035,12.538,24.005,-5.721,0.987,-19.474,-6.164,1.951,1.0,Whiff,False,0.923,0.0,0.0,0.0
2024,20240928LGSS0-20240928LGSS0-040-01,이승민,CU,대구,extreme_consistent,-0.13,2.35,30.1,16.4,117.0,0.098,0.008,0.047,-0.023,9.832,20.226,7.621,3.476,-7.045,-4.059,0.221,0.0,CalledStrike,False,1.297,0.983,0.976,0.99
2024,20240928LGSS0-20240928LGSS0-041-03,이승민,CU,대구,extreme_consistent,-0.1,1.71,28.8,17.6,119.0,0.132,0.123,-0.002,-0.025,10.284,17.049,7.357,3.542,-2.827,-5.119,0.932,0.0,CalledStrike,True,1.23,0.991,0.0,0.925
2024,20240928LGSS0-20240928LGSS0-055-07,백승현,FF,대구,extreme_release_mismatch,0.41,3.95,23.9,37.8,141.0,0.125,0.096,-0.025,0.015,18.893,26.812,8.725,-1.075,113.723,-15.016,1.752,0.0,Ball,False,1.19,0.0,0.0,0.0
2024,20240930NCHT0-20240930NCHT0-058-03,전루건,SL,광주,extreme_consistent,1.4,1.38,6.9,54.7,137.0,-0.123,0.081,0.007,0.013,21.445,28.716,0.029,5.056,4.527,16.42,1.68,0.0,Ball,False,0.183,0.0,0.0,0.0
2025,20250325OBKT0-20250325OBKT0-051-03,박정수,SL,수원,extreme_consistent,-0.68,2.48,31.4,-17.9,122.0,0.025,-0.045,-0.016,0.009,11.17,12.323,3.648,-5.016,-6.28,-0.832,0.816,0.0,CalledStrike,False,1.248,0.99,0.99,0.986
2025,20250325OBKT0-20250325OBKT0-051-05,박정수,SL,수원,extreme_consistent,1.24,2.81,40.4,-20.8,124.0,-0.117,0.065,0.045,-0.012,14.137,15.505,5.109,-5.503,-12.127,-3.046,1.488,1.0,InPlay,False,0.907,0.0,0.0,0.0
2025,20250325OBKT0-20250325OBKT0-078-04,최동환,SL,수원,extreme_consistent,-0.1,1.69,45.9,-34.0,110.0,0.027,0.15,-0.049,-0.005,13.91,14.013,2.319,-6.824,4.108,-1.137,0.951,1.0,Whiff,False,3.426,0.0,0.963,0.8
2025,20250325WOHT0-20250325WOHT0-016-03,올러,FF,광주,extreme_consistent,0.05,2.9,6.3,27.4,151.0,-0.035,0.03,0.017,-0.025,12.148,22.113,5.211,-1.31,-4.005,-0.995,0.498,1.0,InPlay,False,0.315,0.987,0.987,0.986
2025,20250326NCSS0-20250326NCSS0-003-03,이승현,SL,대구,extreme_consistent,-1.36,1.98,-48.9,-7.1,130.0,0.034,0.017,-0.046,0.046,16.616,31.584,-5.091,-2.522,3.34,-7.059,1.632,0.0,Ball,False,1.374,0.0,0.0,0.0
2025,20250327HHLG0-20250327HHLG0-044-04,송승기,CH,잠실,extreme_consistent,0.29,2.91,14.3,-11.9,127.0,0.078,-0.109,0.027,-0.031,6.239,20.571,-2.601,-6.358,-1.934,-10.041,0.491,0.0,CalledStrike,False,0.929,0.973,0.973,0.982
2025,20250327OBKT0-20250327OBKT0-034-01,김유성,FF,수원,extreme_consistent,-1.05,2.18,10.8,22.2,147.0,-0.043,-0.08,-0.012,0.037,9.974,15.365,2.163,-5.077,-6.185,-4.736,1.26,0.0,Ball,True,1.382,0.0,0.0,0.0
2025,20250327WOHT0-20250327WOHT0-025-01,윤현,FF,광주,extreme_consistent,-1.13,2.35,24.9,-47.2,122.0,0.136,0.005,0.045,-0.008,16.314,16.668,5.212,-14.207,-1.203,-5.824,1.356,0.0,Ball,False,4.215,0.0,0.0,0.0
2025,20250328LGNC0-20250328LGNC0-010-02,치리노스,SL,창원,extreme_consistent,0.07,2.86,-49.3,26.4,148.0,-0.118,0.055,0.024,0.007,25.515,34.201,-5.025,2.459,1.824,-4.86,0.314,1.0,Foul,False,1.803,0.983,0.986,0.994
2025,20250328LGNC0-20250328LGNC0-074-02,이지강,CH,창원,extreme_consistent,-1.19,1.6,2.7,-29.1,126.0,-0.12,-0.072,-0.027,0.035,9.495,26.911,6.368,-6.17,13.056,-3.608,1.428,1.0,Foul,False,2.57,0.0,0.0,0.0
2025,20250328LGNC0-20250328LGNC0-076-01,이지강,CH,창원,extreme_consistent,-0.24,0.36,-6.4,-33.7,125.0,-0.01,-0.17,-0.045,-0.017,11.074,27.546,4.864,-6.952,9.839,-4.61,2.462,1.0,Whiff,False,3.899,0.0,0.0,0.0
2025,20250328LGNC0-20250328LGNC0-082-02,류진욱,FC,창원,extreme_consistent,0.02,1.72,-47.2,22.1,138.0,-0.018,0.151,0.029,0.039,20.389,32.781,-5.147,0.637,-7.033,-9.973,0.894,0.0,CalledStrike,True,0.158,0.99,0.99,0.945
2025,20250328SKWO0-20250328SKWO0-021-03,로젠버그,SL,고척,extreme_consistent,-0.39,1.16,36.4,44.8,129.0,0.044,-0.041,0.037,0.017,19.819,21.059,5.428,2.759,5.298,-0.331,1.523,1.0,Whiff,False,0.131,0.0,0.0,0.0
